event_id,canonical_row_6104,original_index,i0_A_per_cm2,ih_A_per_cm2,R_ohm_reported_ohm_cm2,R_model_state_for_iv_model,unit_note
LZW-E004661,4460,4661,1.8560400000000005e-07,0.00337,0.05349,0.0001317487684729064,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004662,4461,4662,1.85606e-07,0.00336,0.05349,0.0001317487684729064,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004663,4462,4663,1.856e-07,0.00336,0.05353,0.0001318472906403941,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004664,4463,4664,1.856e-07,0.00336,0.05353,0.0001318472906403941,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004665,4464,4665,1.85597e-07,0.00336,0.05354,0.000131871921182266,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004666,4465,4666,1.85599e-07,0.00336,0.05352,0.00013182266009852217,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004667,4466,4667,1.85601e-07,0.00336,0.0535,0.00013177339901477832,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004668,4467,4668,1.85596e-07,0.00336,0.05351,0.00013179802955665026,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004669,4468,4669,1.85596e-07,0.00336,0.05351,0.00013179802955665026,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004670,4469,4670,1.856e-07,0.00336,0.05351,0.00013179802955665026,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004671,4470,4671,1.85594e-07,0.00336,0.05355,0.00013189655172413792,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004672,4471,4672,1.85596e-07,0.00336,0.05352,0.00013182266009852217,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004673,4472,4673,1.85593e-07,0.00336,0.05353,0.0001318472906403941,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004674,4473,4674,1.85588e-07,0.00336,0.05356,0.00013192118226600986,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004675,4474,4675,1.8559e-07,0.00336,0.05354,0.000131871921182266,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004676,4475,4676,1.8559e-07,0.00336,0.05354,0.000131871921182266,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004677,4476,4677,1.8559e-07,0.00336,0.05354,0.000131871921182266,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004678,4477,4678,1.85584e-07,0.00336,0.05355,0.00013189655172413792,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004679,4478,4679,1.85581e-07,0.00336,0.05355,0.00013189655172413792,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004680,4479,4680,1.85584e-07,0.00336,0.05355,0.00013189655172413792,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004681,4480,4681,1.85578e-07,0.00336,0.05359,0.0001319950738916256,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004682,4481,4682,1.8558000000000002e-07,0.00336,0.05356,0.00013192118226600986,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004683,4482,4683,1.85582e-07,0.00336,0.05355,0.00013189655172413792,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004684,4483,4684,1.85576e-07,0.00336,0.05355,0.00013189655172413792,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004685,4484,4685,1.85574e-07,0.00336,0.05355,0.00013189655172413792,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004686,4485,4686,1.85571e-07,0.00336,0.05355,0.00013189655172413792,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004687,4486,4687,1.85564e-07,0.00336,0.05359,0.0001319950738916256,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004688,4487,4688,1.85567e-07,0.00336,0.05356,0.00013192118226600986,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004689,4488,4689,1.85566e-07,0.00336,0.05357,0.00013194581280788178,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004690,4489,4690,1.85568e-07,0.00336,0.05355,0.00013189655172413792,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004691,4490,4691,1.8557e-07,0.00336,0.05353,0.0001318472906403941,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004692,4491,4692,1.85567e-07,0.00336,0.05354,0.000131871921182266,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004693,4492,4693,1.85567e-07,0.00336,0.05354,0.000131871921182266,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004694,4493,4694,1.85568e-07,0.00336,0.05353,0.0001318472906403941,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004695,4494,4695,1.85561e-07,0.00336,0.05354,0.000131871921182266,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004696,4495,4696,1.85562e-07,0.00336,0.05354,0.000131871921182266,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004697,4496,4697,1.85552e-07,0.00336,0.05358,0.0001319704433497537,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004698,4497,4698,1.85541e-07,0.00336,0.05365,0.00013214285714285715,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004699,4498,4699,1.85535e-07,0.00336,0.05366,0.00013216748768472906,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004700,4499,4700,1.8553300000000002e-07,0.00336,0.05366,0.00013216748768472906,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004701,4500,4701,1.8553600000000005e-07,0.00336,0.05366,0.00013216748768472906,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004702,4501,4702,1.8553e-07,0.00336,0.0537,0.00013226600985221675,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004703,4502,4703,1.85522e-07,0.00336,0.05376,0.0001324137931034483,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004704,4503,4704,1.85524e-07,0.00336,0.05374,0.00013236453201970444,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004705,4504,4705,1.85521e-07,0.00336,0.05375,0.00013238916256157635,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004706,4505,4706,1.85522e-07,0.00336,0.05374,0.00013236453201970444,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004707,4506,4707,1.85525e-07,0.00336,0.05371,0.00013229064039408866,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004708,4507,4708,1.85526e-07,0.00336,0.05371,0.00013229064039408866,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004709,4508,4709,1.8552e-07,0.00336,0.05371,0.00013229064039408866,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004710,4509,4710,1.85515e-07,0.00336,0.05371,0.00013229064039408866,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004711,4510,4711,1.8551300000000005e-07,0.00336,0.05371,0.00013229064039408866,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004712,4511,4712,1.85506e-07,0.00336,0.05375,0.00013238916256157635,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004713,4512,4713,1.85503e-07,0.00336,0.05378,0.00013246305418719212,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004714,4513,4714,1.85505e-07,0.00336,0.05376,0.0001324137931034483,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004715,4514,4715,1.85507e-07,0.00336,0.05374,0.00013236453201970444,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004716,4515,4716,1.85506e-07,0.00336,0.05374,0.00013236453201970444,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004717,4516,4717,1.855e-07,0.00336,0.05378,0.00013246305418719212,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004718,4517,4718,1.85501e-07,0.00336,0.05377,0.00013243842364532018,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004719,4518,4719,1.85498e-07,0.00336,0.05378,0.00013246305418719212,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004720,4519,4720,1.85491e-07,0.00336,0.05378,0.00013246305418719212,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004721,4520,4721,1.85492e-07,0.00336,0.05378,0.00013246305418719212,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004722,4521,4722,1.85495e-07,0.00336,0.05378,0.00013246305418719212,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004723,4522,4723,1.85488e-07,0.00336,0.05383,0.00013258620689655172,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004724,4523,4724,1.85492e-07,0.00336,0.05377,0.00013243842364532018,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004725,4524,4725,1.85496e-07,0.00336,0.05372,0.00013231527093596058,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004726,4525,4726,1.85495e-07,0.00336,0.05372,0.00013231527093596058,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004727,4526,4727,1.85487e-07,0.00336,0.05379,0.00013248768472906404,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004728,4527,4728,1.85484e-07,0.00336,0.05383,0.00013258620689655172,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004729,4528,4729,1.85485e-07,0.00336,0.05382,0.0001325615763546798,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004730,4529,4730,1.8548e-07,0.00336,0.05382,0.0001325615763546798,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004731,4530,4731,1.85475e-07,0.00336,0.05382,0.0001325615763546798,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004732,4531,4732,1.85478e-07,0.00336,0.05382,0.0001325615763546798,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004733,4532,4733,1.85471e-07,0.00336,0.05386,0.0001326600985221675,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004734,4533,4734,1.85472e-07,0.00336,0.05385,0.00013263546798029558,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004735,4534,4735,1.85473e-07,0.00336,0.05385,0.00013263546798029558,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004736,4535,4736,1.85471e-07,0.00336,0.05385,0.00013263546798029558,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004737,4536,4737,1.85473e-07,0.00336,0.05383,0.00013258620689655172,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004738,4537,4738,1.85474e-07,0.00336,0.05382,0.0001325615763546798,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004739,4538,4739,1.85467e-07,0.00336,0.05383,0.00013258620689655172,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004740,4539,4740,1.85463e-07,0.00336,0.05383,0.00013258620689655172,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004741,4540,4741,1.85461e-07,0.00336,0.05383,0.00013258620689655172,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004742,4541,4742,1.85443e-07,0.00336,0.05389,0.00013273399014778324,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004743,4542,4743,1.85436e-07,0.00336,0.05393,0.00013283251231527093,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004744,4543,4744,1.85438e-07,0.00336,0.05391,0.0001327832512315271,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004745,4544,4745,1.8544e-07,0.00336,0.05389,0.00013273399014778324,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004746,4545,4746,1.85439e-07,0.00336,0.0539,0.00013275862068965518,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004747,4546,4747,1.8544e-07,0.00336,0.05389,0.00013273399014778324,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004748,4547,4748,1.85437e-07,0.00336,0.0539,0.00013275862068965518,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004749,4548,4749,1.8543e-07,0.00336,0.0539,0.00013275862068965518,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004750,4549,4750,1.85428e-07,0.00336,0.0539,0.00013275862068965518,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004751,4550,4751,1.85431e-07,0.00336,0.0539,0.00013275862068965518,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004752,4551,4752,1.85423e-07,0.00336,0.05394,0.00013285714285714287,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004753,4552,4753,1.85416e-07,0.00336,0.05398,0.00013295566502463056,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004754,4553,4754,1.85419e-07,0.00336,0.05395,0.00013288177339901478,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004755,4554,4755,1.85416e-07,0.00336,0.05396,0.0001329064039408867,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004756,4555,4756,1.85415e-07,0.00336,0.05397,0.0001329310344827586,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004757,4556,4757,1.85413e-07,0.00336,0.05398,0.00013295566502463056,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004758,4557,4758,1.85406e-07,0.00336,0.05398,0.00013295566502463056,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004759,4558,4759,1.85404e-07,0.00336,0.05398,0.00013295566502463056,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004760,4559,4760,1.8540700000000001e-07,0.00336,0.05398,0.00013295566502463056,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004761,4560,4761,1.854e-07,0.00336,0.05403,0.00013307881773399016,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004762,4561,4762,1.85402e-07,0.00336,0.05401,0.0001330295566502463,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004763,4562,4763,1.85399e-07,0.00336,0.05402,0.00013305418719211821,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004764,4563,4764,1.854e-07,0.00336,0.05402,0.00013305418719211821,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004765,4564,4765,1.854e-07,0.00336,0.05402,0.00013305418719211821,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004766,4565,4766,1.85397e-07,0.00336,0.05403,0.00013307881773399016,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004767,4566,4767,1.85396e-07,0.00336,0.05403,0.00013307881773399016,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004768,4567,4768,1.8539400000000005e-07,0.00336,0.05404,0.00013310344827586207,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
LZW-E004769,4568,4769,1.85387e-07,0.00336,0.05405,0.00013312807881773399,i0/ih are physical; R_model_state_for_iv_model = R_reported/406 audited inference
